3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
3.000000000000000000e+00,3.162277660168379523e+00
4.000000000000000000e+00,4.123105625617660586e+00
5.000000000000000000e+00,5.099019513592784492e+00
5.000000000000000000e+00,5.099019513592784492e+00
5.656854249492380582e+00,5.830951894845300743e+00
5.656854249492380582e+00,5.830951894845300743e+00
5.000000000000000000e+00,5.830951894845300743e+00
5.656854249492380582e+00,5.830951894845300743e+00
5.000000000000000000e+00,6.082762530298219339e+00
6.000000000000000000e+00,6.082762530298219339e+00
6.082762530298219339e+00,6.324555320336759046e+00
6.324555320336759046e+00,6.403124237432848531e+00
6.324555320336759046e+00,6.708203932499369415e+00
7.000000000000000000e+00,7.071067811865475505e+00
7.071067811865475505e+00,7.211102550927978250e+00
6.324555320336759046e+00,7.211102550927978250e+00
7.071067811865475505e+00,7.280109889280518054e+00
7.211102550927978250e+00,7.280109889280518054e+00
7.071067811865475505e+00,7.280109889280518054e+00
7.280109889280518054e+00,7.615773105863908654e+00
7.211102550927978250e+00,7.615773105863908654e+00
7.280109889280518054e+00,7.615773105863908654e+00
7.071067811865475505e+00,7.615773105863908654e+00
7.280109889280518054e+00,8.000000000000000000e+00
7.810249675906653977e+00,8.062257748298549132e+00
7.280109889280518054e+00,8.062257748298549132e+00
7.810249675906653977e+00,8.246211251235321171e+00
8.246211251235321171e+00,8.544003745317530374e+00
8.544003745317530374e+00,8.602325267042626677e+00
7.000000000000000000e+00,8.602325267042626677e+00
8.602325267042626677e+00,8.944271909999159220e+00
8.544003745317530374e+00,9.000000000000000000e+00
6.403124237432848531e+00,9.000000000000000000e+00
9.000000000000000000e+00,9.055385138137417300e+00
8.944271909999159220e+00,9.055385138137417300e+00
9.000000000000000000e+00,9.219544457292887074e+00
7.810249675906653977e+00,9.219544457292887074e+00
9.219544457292887074e+00,9.433981132056603158e+00
9.219544457292887074e+00,9.848857801796103928e+00
7.615773105863908654e+00,9.899494936611665352e+00
7.211102550927978250e+00,1.000000000000000000e+01
1.204159457879229578e+01,1.220655561573370207e+01
9.433981132056603158e+00,1.236931687685298087e+01
1.236931687685298087e+01,1.264911064067351809e+01
1.236931687685298087e+01,1.300000000000000000e+01
1.300000000000000000e+01,1.303840481040529831e+01
8.000000000000000000e+00,1.414213562373095101e+01
