,filename,patch_number,category,category_int,1_num_points,1_avg_birth,1_stddev_birth,1_skew_birth,1_percentile_25_birth,1_percentile_75_birth,1_iqr_birth,1_avg_death,1_stddev_death,1_skew_death,1_percentile_25_death,1_percentile_75_death,1_iqr_death,1_pers_entropy,0_num_points,0_num_points_less_eq_-2,0_avg_birth,0_stddev_birth,0_skew_birth,0_percentile_25_birth,0_percentile_75_birth,0_iqr_birth,0_avg_death,0_stddev_death,0_skew_death,0_percentile_25_death,0_percentile_75_death,0_iqr_death,0_pers_entropy
15,example_ellipses_20_2.tif,7,group_a,1,76.0,6.642069678557546,2.0432039347449904,0.0370933582361466,5.787427306175232,7.857687354087829,2.0702600479125968,7.2367476005303235,2.3319257679493504,0.0490718249179887,6.082762718200684,8.320659160614014,2.23789644241333,3.5988774984693825,95.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,3.393594947267086,1.708455391257073,0.6031905886182823,2.2360680103302,4.242640495300293,2.0065724849700928,4.469661738923564
16,example_ellipses_20_2.tif,8,group_a,1,70.0,6.356017855235509,1.9637016725418,0.4280576069250967,5.0,7.211102485656737,2.2111024856567374,7.01074617930821,2.2049372611099503,0.1719106667322157,5.170555830001832,8.587744951248169,3.417189121246337,3.564547889716613,95.0,3.0,-1.055116505371897,0.3457841897918823,-7.363360998273702,-1.0,-1.0,0.0,3.112632866869581,1.4453579572926925,0.9920603720525508,2.0,4.123105525970458,2.123105525970458,4.482135475033523
17,example_ellipses_20_2.tif,9,group_a,1,82.0,6.273732906434594,2.923938159896159,1.3838059472373945,4.123105525970458,7.0,2.876894474029542,6.851393879913703,3.2103016176848764,1.298260679060815,4.4721360206604,8.469555377960203,3.997419357299803,3.5563226820636267,99.0,1.0,-1.0404040404040404,0.4020151261036848,-9.949874371066198,-1.0,-1.0,0.0,3.187335937607045,1.2779137732144192,0.8197590200660014,2.2360680103302,4.0,1.7639319896697998,4.540096856968148
18,example_ellipses_20_3.tif,1,group_a,1,65.0,7.097207157428448,2.3482947949900024,0.3325006809721266,5.0,8.9442720413208,3.944272041320801,7.836529430976281,2.725092968176124,0.1715840599087745,5.099019527435304,9.899495124816896,4.800475597381591,3.267052147400824,83.0,1.0,-1.125472452267107,1.0980296985195452,-9.087085634708496,-1.0,-1.0,0.0,3.431940825974069,1.6673558770270511,0.2299227360672273,2.05901700258255,4.4147621393203735,2.3557451367378235,4.3345525438944446
19,example_ellipses_20_3.tif,2,group_a,1,61.0,7.948558588496974,2.439417221349897,0.2727954869875025,6.4031243324279785,9.219544410705566,2.816420078277588,8.605411670247062,2.6196701438071397,0.0833082761034173,6.708203792572021,10.440306663513184,3.732102870941163,3.245572740758308,78.0,2.0,-1.181110027508858,1.179854570131604,-6.956982709633357,-1.0,-1.0,0.0,3.558380515544445,1.956838367009792,0.9153775167030176,2.2360680103302,5.0,2.7639319896698,4.24990651384206
20,example_ellipses_20_3.tif,3,group_a,1,66.0,6.567088885740801,2.786342077979788,0.938483239377905,5.0,7.866720795631409,2.8667207956314087,7.172386407852173,2.8386172088028,0.6168318037027,5.099019527435304,9.311553716659548,4.212534189224244,3.318305037086899,85.0,2.0,-1.2684231519699096,1.7121544941634796,-6.445593471517628,-1.0,-1.0,0.0,3.0371036643073674,1.340670999685166,0.5898272673908068,2.17705100774765,4.123105525970458,1.946054518222808,4.35181315753587
21,example_ellipses_20_3.tif,4,group_a,1,59.0,6.604588177244542,2.040053560895412,0.0676722104014118,5.049509763717651,8.0,2.9504902362823486,7.29678256632918,2.362278848228073,0.4259054445124719,5.830951690673828,9.055385589599608,3.2244338989257795,3.203265380604553,85.0,3.0,-1.269473636851591,1.5849632181026672,-6.603261239892399,-1.0,-1.0,0.0,3.239843493416196,1.549530751072693,0.5183904390503047,2.2360680103302,4.152989268302917,1.9169212579727164,4.3509724091454265
22,example_ellipses_20_3.tif,5,group_a,1,51.0,7.173782797420726,2.264415431876785,-0.3442977439183349,5.692582368850708,8.742640495300293,3.050058126449585,7.896801233291626,2.6217056699160968,-0.0582304047495649,5.956857204437256,10.024937629699709,4.068080425262451,2.971592428897248,69.0,3.0,-1.4607466960298845,2.248427940506037,-4.994801266574205,-1.0,-1.0,0.0,3.2915856312302982,1.7714634651961654,0.2972161675662985,1.8535533845424648,5.0,3.146446615457535,4.093127263969048
23,example_ellipses_20_3.tif,6,group_a,1,72.0,7.558386233117845,2.339788947220759,1.0838166273029648,6.062072038650513,8.558583974838255,2.4965119361877424,8.2662702732616,2.515170370658887,0.6541739102924515,6.324555397033691,10.086916208267212,3.762360811233521,3.5527587586593463,75.0,3.0,-1.2086704206466674,1.1415594250457657,-5.850810238741065,-1.0,-1.0,0.0,3.671673284994589,1.5232999599058672,0.1666536732589306,2.2360680103302,5.0,2.7639319896698,4.236629231363803
24,example_ellipses_20_3.tif,7,group_a,1,61.0,7.43445158786461,2.647214530261556,0.3984196492563459,5.099019527435304,8.246211051940918,3.1471915245056143,8.083363994223173,2.975491051014791,0.33765463486823,6.082762718200684,10.0,3.917237281799317,3.115542371373189,94.0,3.0,-1.1183309098507497,0.659403289468814,-5.515938106598707,-1.0,-1.0,0.0,3.0128231497221094,1.5209743017185786,0.512302656198285,2.0,4.123105525970458,2.123105525970458,4.4547250661701705
