,filename,patch_number,quadrant,0_num_points,0_avg_birth,0_max_birth,0_min_birth,0_stddev_birth,0_skew_birth,0_kurtosis_birth,0_percentile_25_birth,0_percentile_75_birth,0_iqr_birth,0_percentile_10_birth,0_percentile_20_birth,0_percentile_30_birth,0_percentile_40_birth,0_percentile_50_birth,0_percentile_60_birth,0_percentile_70_birth,0_percentile_80_birth,0_percentile_90_birth,0_avg_death,0_max_death,0_min_death,0_stddev_death,0_skew_death,0_kurtosis_death,0_percentile_25_death,0_percentile_75_death,0_iqr_death,0_percentile_10_death,0_percentile_20_death,0_percentile_30_death,0_percentile_40_death,0_percentile_50_death,0_percentile_60_death,0_percentile_70_death,0_percentile_80_death,0_percentile_90_death,0_total_persistence,0_pers_entropy,0_num_points_less_eq_-2,0_num_points_greater_-2,1_num_points,1_avg_birth,1_max_birth,1_min_birth,1_stddev_birth,1_skew_birth,1_kurtosis_birth,1_percentile_25_birth,1_percentile_75_birth,1_iqr_birth,1_percentile_10_birth,1_percentile_20_birth,1_percentile_30_birth,1_percentile_40_birth,1_percentile_50_birth,1_percentile_60_birth,1_percentile_70_birth,1_percentile_80_birth,1_percentile_90_birth,1_avg_death,1_max_death,1_min_death,1_stddev_death,1_skew_death,1_kurtosis_death,1_percentile_25_death,1_percentile_75_death,1_iqr_death,1_percentile_10_death,1_percentile_20_death,1_percentile_30_death,1_percentile_40_death,1_percentile_50_death,1_percentile_60_death,1_percentile_70_death,1_percentile_80_death,1_percentile_90_death,1_total_persistence,1_pers_entropy
114,example_ellipses_20_2_patch.tif,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,7.283403802038189,13.0,2.8284271247461903,2.904231890545794,0.4264017555135859,-0.7356761941441174,5.0,8.602325267042625,3.602325267042625,4.0,4.242640687119285,5.656854249492381,6.324555320336759,7.071067811865476,7.810249675906654,8.246211251235321,10.0,12.041594578792296,7.847337263486679,14.317821063276352,3.0,2.998825242931797,0.3451278598240478,-0.7164810088941675,5.830951894845301,9.433981132056603,3.603029237211304,4.123105625617661,5.099019513592784,6.082762530298219,7.071067811865476,7.615773105863907,8.246211251235321,9.055385138137416,10.44030650891055,12.16552506059644,34.3999411483577,3.237209164993297
115,example_ellipses_20_2_patch.tif,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,6.518776434322659,11.0,2.0,2.1283413554021458,-0.2965641683999481,-0.8091655754361153,4.47213595499958,8.06225774829855,3.590121793298969,3.121110255092798,4.242640687119285,5.05941170815567,6.4031242374328485,7.0,7.18000887066516,8.0,8.246211251235321,8.897056274847715,7.258820629215101,12.649110640673518,2.8284271247461903,2.4313143717044814,-0.1748797034723664,-0.721971487546599,5.099019513592784,8.999828524068288,3.9008090104755047,3.684441020371191,4.47213595499958,6.082762530298219,7.071067811865476,8.06225774829855,8.099048448885902,8.567332354007569,9.219544457292889,10.039900496896712,46.622784278224,3.365045876313322
116,example_ellipses_20_2_patch.tif,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,6.715791709527424,10.630145812734648,3.0,1.890369736484292,-0.2648838002629089,-0.6858002408362616,5.099019513592784,8.0,2.9009804864072164,4.061552812808831,5.0,5.830951894845301,6.082762530298219,7.0,8.0,8.0,8.06225774829855,8.48528137423857,7.328966714529898,12.206555615733702,3.1622776601683795,2.2010217739902487,0.0282665856594218,-0.4952368155469919,5.559564237925432,8.58774488661135,3.028180648685918,4.47213595499958,5.099019513592784,6.082762530298219,7.071067811865476,7.615773105863907,8.06225774829855,8.365746312736945,9.0,10.220153254455276,40.46955033016333,3.3157228522892632
117,example_ellipses_20_2_patch.tif,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,6.642069688299808,13.038404810405298,2.0,2.043203952744929,0.0370934262326795,0.5819149289350598,5.787427483507071,7.8576872569299905,2.07025977342292,3.383914467816184,5.099019513592784,6.0,6.324555320336759,7.0,7.071067811865476,7.280109889280518,8.0,9.109772228646444,7.236747573488001,13.601470508735444,2.23606797749979,2.3319257460413114,0.0490717729984856,-0.0159611201421459,6.082762530298219,8.320659374755873,2.237896844457654,3.8643284505408246,5.830951894845301,6.203658925317489,6.708203932499369,7.141085181396727,8.06225774829855,8.154234499766936,9.055385138137416,10.198039027185567,45.195519274303166,3.5988774101331806
118,example_ellipses_20_2_patch.tif,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,6.356017876924503,12.16552506059644,3.0,1.963701667087118,0.4280575958857345,0.2445306967880909,5.0,7.211102550927977,2.2111025509279774,4.0,4.848528137423857,5.0,6.0,6.4031242374328485,7.0,7.211102550927977,7.848199740725324,9.005538513813741,7.01074619947017,13.0,3.1622776601683795,2.2049372821703126,0.1719106613277833,-0.3638123661935855,5.170555836978213,8.58774488661135,3.417189049633137,4.123105625617661,5.079215610874227,5.575347416785017,6.554744487634326,7.141085181396727,7.414375175913873,8.246211251235321,8.966494555626811,9.523035462634237,45.83098257819691,3.564547737964072
119,example_ellipses_20_2_patch.tif,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,6.273732927414416,14.317821063276352,3.0,2.9239381585331947,1.3838059450046711,1.585343935756733,4.123105625617661,7.0,2.8768943743823394,3.0162277660168377,4.0,4.4698484809835,5.039607805437114,5.830951894845301,6.0,6.4031242374328485,7.905828176494941,9.989949493661166,6.851393880680588,17.804493814764857,3.1622776601683795,3.2103016187001905,1.29826073180533,1.4196932809927003,4.47213595499958,8.469555621796978,3.9974196667973994,3.2583604567133078,4.147012637917985,5.099019513592784,5.385164807134504,6.082762530298219,6.708203932499369,7.217397266056005,9.055385138137416,11.572746372148446,47.3681981678261,3.55632262168216
120,example_ellipses_20_3_patch.tif,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,7.097207190098278,12.206555615733702,3.0,2.348294782100957,0.3325007368930812,-0.5330601770474637,5.0,8.94427190999916,3.944271909999159,4.242640687119285,4.848528137423857,5.86476151587624,6.227838204321343,7.071067811865476,7.886149805543992,8.447654545913732,9.011077027627485,10.029925372672531,7.836529421131304,13.0,3.1622776601683795,2.7250929773797545,0.1715840418003895,-1.1094409570345194,5.099019513592784,9.899494936611664,4.80047542301888,4.47213595499958,5.079215610874227,6.082762530298219,7.071067811865476,7.615773105863907,8.602325267042625,9.433981132056603,10.506311129982244,11.583521646828329,48.05594501714672,3.267051930299484
121,example_ellipses_20_3_patch.tif,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,7.948558603597946,13.0,3.0,2.4394172242406404,0.2727955144181548,-0.56911216427148,6.4031242374328485,9.219544457292889,2.8164202198600403,5.0,5.830951894845301,6.708203932499369,7.071067811865476,8.0,8.54400374531753,9.0,10.198039027185567,11.6619037896906,8.605411655894587,13.453624047073708,3.1622776601683795,2.619670157953127,0.0833083055617767,-0.7981132218641314,6.708203932499369,10.44030650891055,3.732102576411181,5.099019513592784,6.082762530298219,7.071067811865476,8.0,8.602325267042625,9.219544457292889,9.848857801796106,11.180339887498947,12.16552506059644,40.06803619009514,3.245572527065856
122,example_ellipses_20_3_patch.tif,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,6.5670889209091285,14.0,3.0,2.7863420876774883,0.9384832423035684,-0.0753388256656832,5.0,7.866720783544041,2.866720783544041,3.8027756377319935,4.242640687119285,5.0,5.099019513592784,5.608058350989902,6.324555320336759,7.141085181396727,9.433981132056603,11.48780614433768,7.172386433046036,14.0356688476182,3.1622776601683795,2.8386172376807046,0.6168318266006185,-0.5670244420719377,5.099019513592784,9.311553826542244,4.212534312949461,4.123105625617661,4.47213595499958,5.242092160363644,6.324555320336759,6.555664084966109,7.211102550927977,8.54400374531753,9.848857801796106,11.721674414891837,39.94963580103601,3.3183050573109565
123,example_ellipses_20_3_patch.tif,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,6.604588191869744,11.0,3.0,2.040053558006675,0.0676722291180623,-0.7885766640822474,5.049509756796391,8.0,2.9504902432036086,4.0,5.0,5.656854249492381,6.0,6.324555320336759,7.056854249492381,7.810249675906654,8.72640224719052,9.0,7.296782500324186,14.142135623730953,3.1622776601683795,2.3622787925440645,0.4259054779633923,0.0166649255774378,5.830951894845301,9.055385138137416,3.224433243292115,4.47213595499958,5.385164807134504,6.033105012119288,6.340269103755977,7.071067811865476,7.810249675906654,8.602325267042625,9.121048865799606,10.295630140987,40.839464198812166,3.203265124373471
